Artigo,Entregue,D,V,P.Unit,Soma
Body Anitta,1,,,12.3,
Body Tasha,1,,,12.3,
Body Vitória,1,,,12.3,
Body Érika,1,,,12.3,
Calesson Flora,3,,,4.4,
Calçolinha Ana Clara,4,,,2.95,
Calçolinha Lavinia,8,,,3.1,
Calçolinha Magali,4,,,2.2,
Camisola Alice,1,,,14.9,
Camisola Leila,1,,,15.2,
Camisola Lotus,2,,,13.5,
Conj. M. Moça Liz,1,,,4.2,
Conj. M. Moça Luna,4,,,4.3,
Tanga Fio Duplo Tika,3,,,4.4,
Tanga Fio Ticia,4,,,2.9,
