Artigo,Entregue,D,V,P.Unit,Soma
Baby Dool Kell,1,,,11.5,
Calca Martha,2,,,5.1,
Calcola Sedir,3,,,4.65,
Calça Adrineia,1,,,5.2,
Calça Macarena,1,,,4.95,
Calça Veronica,1,,,4.75,
Calçola Camila,2,,,4.6,
Calçola Joelma,3,,,5.2,
Calçola Marcia,3,,,4.65,
Conjunto Juciara,1,,,15.7,
Short Box Bella,1,,,5.25,
Soutien Bojo Audrey,1,,,12.3,
Soutien Ref Maravilha,2,,,8.35,
Tanga Cora,1,,,4.35,
Tanga Cos Duplo,1,,,6.3,
